,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
271,A15,5,34.,333.49821428571425,3604.0178571428573,1539.9323214285712,7831.733392857143,56
286,A15,6,,246.54534156378602,3978.6745020576127,3284.4794074074075,10302.84125925926,1215
287,A15,6,03.,505.20909090909095,8668.527272727273,7449.4054545454555,21231.722272727275,22
292,A15,6,32.,14500.397153846156,7152.443384615384,5305.222615384615,39328.536846153846,130
293,A15,6,33.,438.00105019305016,5335.801876447877,3252.292324324324,12149.57166023166,1295
294,A15,6,34.,1478.7630666666666,6194.347288888888,4099.418266666667,17592.835733333333,225
311,A15,6,89.,455.4277272727273,3365.722727272727,2133.708181818182,7974.294999999999,22
313,A15,6,93.,775.327027027027,5579.307297297297,4109.791891891891,15898.612432432434,37
321,A16,2,,84.56553333333333,1810.2827333333332,1595.7770666666665,4970.9998,150
324,A16,2,34.,288.7355172413793,2745.2586206896553,2413.0758620689653,7799.78724137931,29
329,A16,3,,127.57709790209792,1762.907604895105,1507.2060314685314,5542.348041958042,572
331,A16,3,33.,124.03290322580645,2468.940860215054,1282.8661290322582,5012.734838709678,93
332,A16,3,34.,397.58515625,2397.933125,1629.1729687499999,6583.4353125,64
341,A16,4,,85.30877551020409,1561.0020408163266,1801.10306122449,4991.358163265306,49
350,A16,5,,131.9651523178808,2203.81221192053,1669.8680662251654,6164.177814569536,755
356,A16,5,33.,252.70255319148936,2807.2872036474164,1433.830151975684,6929.326018237081,329
357,A16,5,34.,437.84083333333336,3358.843640350877,1807.1111403508773,8447.937192982456,228
376,A16,6,,218.1930019120459,3375.431274697259,2326.5480815806245,8181.270643722117,1569
377,A16,6,03.,772.6534042553192,5971.567659574468,3759.6906382978723,14521.59,47
387,A16,6,32.,21299.03247311828,7822.3458064516135,11506.217849462366,54396.397849462366,93
388,A16,6,33.,354.1040369707811,5927.722456768039,2989.787847346452,12118.852778771616,1677
389,A16,6,34.,1050.6818847539016,5583.861164465786,3517.106986794718,14436.912124849941,833
392,A16,6,39.,7184.15875,6970.217999999999,6347.0885,30458.135749999998,40
396,A16,6,44.,373.5766666666667,6842.695238095238,5765.161904761904,17940.999047619047,21
413,A16,6,93.,562.625,4250.369705882353,4103.622058823529,13323.05411764706,34
415,A16,6,99.,422.0623809523809,3454.0047619047623,4322.643333333333,13034.703333333335,21
426,A17,5,03.,449.5653571428571,5305.87,3286.8510714285717,13041.565,28
432,A17,6,,637.6325,4412.14,3286.244166666667,11619.920833333334,36
435,A17,6,03.,802.8094779116466,7994.977911646586,6220.008473895583,20771.550682730925,249
437,A17,6,33.,362.0212,9920.5488,5001.189600000001,19290.1216,25
460,A18,2,,71.11923076923077,1748.776923076923,1671.6888461538463,4898.996153846154,26
474,A18,3,,137.7734375,1716.09546875,1037.74921875,5684.26953125,64
503,A18,5,,80.91384615384615,2792.7930769230766,1193.23625,5618.306826923077,104
534,A18,6,,239.00231707317073,4127.089369918699,2086.950426829268,8352.678597560976,492
547,A18,6,33.,653.3828813559322,8834.653389830508,5631.625084745763,19480.115254237287,59
548,A18,6,34.,990.0566666666667,6858.0886666666665,5179.406222222222,18543.162444444446,45
549,A18,6,37.,4236.116206896551,11262.61275862069,6088.941034482759,31342.613103448275,29
552,A18,6,40.,1193.8834463276835,4444.001412429378,2345.1723163841807,12107.487231638419,177
556,A18,6,45.,1778.4670588235294,6822.653529411765,4994.010294117647,18080.62,34
