,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
3326,C85,6,40.,1322.6829166666666,5899.017083333333,1435.66875,12287.937916666668,24
3327,C85,6,41.,2062.359487179487,12881.688974358975,8514.251282051282,31840.02,39
3345,C85,6,99.,1503.8786666666665,6952.257111111111,7354.820000000001,21364.033333333333,45
3371,C90,6,41.,1206.885,10589.387962962963,7712.766296296297,28225.16675925926,108
3386,C90,6,99.,901.8294339622641,5912.551698113208,5811.565754716981,18311.697264150942,106
3396,C91,6,03.,728.5339285714286,2265.264732142857,3753.965357142857,11614.001160714284,112
3403,C91,6,41.,1660.5549367088606,11207.97670886076,25224.728101265824,54024.50632911392,79
3410,C91,6,99.,1370.8368041237115,6529.316701030927,10121.166391752577,29409.03793814433,97
3411,C92,4,,761.7572727272727,4091.2454545454543,12328.712727272727,21439.72318181818,22
3416,C92,4,99.,811.2482142857143,4647.089285714285,17860.8625,32869.580357142855,28
3426,C92,6,41.,1550.07545,10773.0572,19063.65215,47577.873250000004,200
3435,C92,6,99.,1508.854262295082,8008.239726775957,13829.095027322404,38470.584808743166,183
3483,D00,6,42.,4914.213440860215,4984.1030107526885,1962.1747311827958,18421.313333333335,93
3484,D00,6,43.,4373.356346153846,4748.194230769231,1672.5555769230768,17073.903076923078,52
3503,D01,6,45.,2628.2551851851854,3375.2210493827165,1034.7251851851852,11125.44037037037,162
3504,D01,6,48.,3655.631681415929,4136.093274336283,1260.6124778761061,13936.913185840707,113
3517,D02,6,32.,18779.10662337662,6084.75987012987,2570.65512987013,37383.72214285714,154
3526,D05,6,85.,5298.7786792452835,6939.390754716982,1382.8691509433963,20668.691320754715,106
3539,D06,5,67.,420.5194285714286,1620.098857142857,526.2237142857143,4968.432,70
